# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	26306
#@/user_id	629635a7-ef29-4691-9c28-b172d0142dcc
a 	啊	c=7 d=0.0414783 t=26306
pei zhi ming ling 	配置命令	c=1 d=9.97895e-35 t=26306
pei zhi wen jian 	配置文件	c=2 d=0.00767337 t=26306
pen 	噴	c=1 d=6.08599e-41 t=26306
peng 	鵬	c=1 d=4.06211e-20 t=26306
peng you 	朋友	c=0 d=9.75081e-58 t=26306
peng you tong hong 	朋友通紅	c=3 d=2.01787e-24 t=26306
peng zhuang 	碰撞	c=0 d=7.73812e-44 t=26306
peng zhuang gong ji 	碰撞攻擊	c=1 d=7.77691e-43 t=26306
pi bei 	疲憊	c=0 d=4.17217e-12 t=26306
pi bei le 	疲憊了	c=1 d=4.19308e-11 t=26306
pi fu 	皮膚	c=4 d=1.62164e-11 t=26306
pi liang 	批量	c=10 d=2.86149e-15 t=26306
pi liang cao zuo 	批量操作	c=1 d=3.53251e-53 t=26306
pi liang guan li 	批量管理	c=1 d=3.18105e-26 t=26306
pi liang ruan jian 	批量軟件	c=1 d=1.42221e-26 t=26306
pi liang shan chu 	批量刪除	c=3 d=1.20818e-19 t=26306
pi liang shan chu yi xia 	批量刪除一下	c=1 d=5.5565e-29 t=26306
pi liang ti huan 	批量替換	c=1 d=1.67216e-19 t=26306
pi liang xie zai 	批量卸載	c=1 d=3.46504e-32 t=26306
pi liang zhi xing 	批量執行	c=1 d=2.8754e-14 t=26306
pi pei 	匹配	c=20 d=4.35672 t=26306
pi pei bu zhou 	匹配步驟	c=1 d=0.755784 t=26306
pi pei cheng gong 	匹配成功	c=2 d=0.847894 t=26306
pi pei le 	匹配了	c=1 d=0.865022 t=26306
pi ping 	批評	c=3 d=1.9915e-42 t=26306
pi zhi 	皮質	c=1 d=9.12784e-45 t=26306
pi zhu 	批註	c=11 d=6.21098e-37 t=26306
pian 	片	c=1 d=6.47685e-38 t=26306
pian 	篇	c=1 d=1.28888e-15 t=26306
pian ai 	偏愛	c=1 d=2.93289e-41 t=26306
pian duan 	片段	c=3 d=4.2345e-10 t=26306
pian jian 	偏見	c=1 d=5.50683e-41 t=26306
pian tou tong 	偏頭痛	c=1 d=8.19262e-38 t=26306
piao liang 	漂亮	c=1 d=1.95617e-41 t=26306
pin 	品	c=0 d=3.33314e-47 t=26306
pin ge 	品格	c=1 d=6.18869e-32 t=26306
pin jie 	拼接	c=5 d=1.10056e-08 t=26306
pin lv 	頻率	c=0 d=3.9411e-29 t=26306
pin pai 	品牌	c=1 d=9.71437e-14 t=26306
pin pai de 	品牌的	c=1 d=9.76306e-13 t=26306
pin pei xiao ying 	品陪效應	c=1 d=3.34985e-46 t=26306
pin yin 	拼音	c=1 d=0.946485 t=26306
ping 	平	c=0 d=3.85258e-45 t=26306
ping bi 	屏蔽	c=1 d=0.000116504 t=26306
ping gu 	評估	c=1 d=0.715338 t=26306
ping heng 	平衡	c=1 d=6.01397e-48 t=26306
ping jia 	評價	c=0 d=3.69649e-29 t=26306
ping jun 	平均	c=1 d=1.86819e-29 t=26306
ping lun 	評論	c=0 d=5.36738e-05 t=26306
ping mu 	屏幕	c=4 d=2.07656e-06 t=26306
ping mu da xiao 	屏幕大小	c=1 d=8.12959e-06 t=26306
ping mu jie tu gong ju 	屏幕截圖工具	c=1 d=2.92442e-07 t=26306
ping mu shang 	屏幕上	c=1 d=1.17631e-28 t=26306
ping mu wen zi shi bie 	屏幕文字識別	c=1 d=2.45492e-07 t=26306
ping mu xian chi 	屏幕先喫	c=1 d=2.61793e-28 t=26306
ping shi 	平時	c=1 d=2.18556e-22 t=26306
ping tai 	平臺	c=3 d=5.29316e-24 t=26306
ping tai tong bu 	平臺同步	c=1 d=5.30928e-23 t=26306
po huai 	破壞	c=0 d=7.00793e-25 t=26306
po huai jiao hu 	破壞交互	c=1 d=7.04306e-24 t=26306
po jie 	破解	c=2 d=9.62026e-17 t=26306
po jie ban 	破解版	c=3 d=2.51785e-40 t=26306
pu tong 	普通	c=2 d=1.48333e-21 t=26306
q u i t 	quit	c=1 d=3.99402e-27 t=26306
qi 	其	c=29 d=1.03641 t=26306
qi 	器	c=18 d=5.9921e-05 t=26306
qi 	棄	c=1 d=1.95118e-11 t=26306
qi 	起	c=5 d=3.28145e-09 t=26306
qi bie ming 	其別名	c=1 d=7.07234e-14 t=26306
qi ceng 	七層	c=1 d=0.400517 t=26306
qi ceng mo xing 	七層模型	c=1 d=1.18285e-05 t=26306
qi chu 	起初	c=1 d=4.35947e-57 t=26306
qi ci 	其次	c=2 d=4.08525e-28 t=26306
qi dai de 	期待的	c=0 d=1.65834e-40 t=26306
qi dai de hao chu 	期待的好處	c=1 d=1.66666e-39 t=26306
qi dong 	啓動	c=3 d=2.73516e-14 t=26306
qi dong man 	啓動慢	c=1 d=3.39054e-41 t=26306
qi dong su du 	啓動速度	c=2 d=3.3568e-41 t=26306
qi dong wen jian 	啓動文件	c=1 d=2.07749e-43 t=26306
qi gen ben 	其根本	c=1 d=2.41493e-49 t=26306
qi guai 	奇怪	c=1 d=1.87851e-35 t=26306
qi jian 	期間	c=1 d=1.55403e-10 t=26306
qi jie guo 	其結果	c=1 d=0.0916297 t=26306
qi lai 	起來	c=2 d=3.17176e-21 t=26306
qi le 	起了	c=1 d=7.54731e-14 t=26306
qi nei rong 	其內容	c=1 d=3.19918e-34 t=26306
qi pian 	欺騙	c=4 d=0.92792 t=26306
qi qi 	琪琪	c=2 d=2.46883e-44 t=26306
qi shi 	其實	c=14 d=0.551563 t=26306
qi ta 	其他	c=17 d=0.282235 t=26306
qi ta bu fen 	其他部分	c=1 d=0.690734 t=26306
qi ta dai ma 	其他代碼	c=1 d=1.10454e-52 t=26306
qi ta de 	其他的	c=1 d=6.07564e-21 t=26306
qi ta di fang 	其他地方	c=0 d=0.0036334 t=26306
qi ta di fang de 	其他地方的	c=1 d=0.0365162 t=26306
qi ta gong ju 	其他工具	c=2 d=7.04665e-30 t=26306
qi ta han shu 	其他函數	c=1 d=5.24182e-49 t=26306
qi ta he yue 	其他合約	c=1 d=3.73745e-40 t=26306
qi ta lou dong gong ju 	其他漏洞工具	c=1 d=4.73816e-37 t=26306
qi ta ming ling 	其他命令	c=2 d=0.00035443 t=26306
qi ta ren 	其他人	c=0 d=5.54103e-56 t=26306
qi ta ren he 	其他人和	c=1 d=5.5688e-55 t=26306
qi ta wei xian wen ti 	其他危險問題	c=1 d=1.23788e-40 t=26306
qi ta yu yan 	其他語言	c=2 d=1.94825e-54 t=26306
qi tian 	七天	c=0 d=3.2678e-20 t=26306
qi tu 	企圖	c=1 d=0.00164502 t=26306
qi ye 	企業	c=1 d=5.62094e-47 t=26306
qi yi 	奇異	c=0 d=2.5851e-57 t=26306
qi yi 	歧義	c=1 d=1.80393e-29 t=26306
qi yu 	其餘	c=2 d=2.86898e-06 t=26306
qi yu jie dian 	其餘節點	c=1 d=2.88039e-05 t=26306
qi yu shan chu 	其餘刪除	c=1 d=2.89424e-32 t=26306
qi yuan di zhi 	其源地址	c=1 d=9.46807e-05 t=26306
qi zhong 	其中	c=17 d=0.412714 t=26306
qi zi 	妻子	c=0 d=4.18782e-56 t=26306
qi zuo yong 	起作用	c=1 d=9.02962e-06 t=26306
qia dang 	恰當	c=1 d=1.06546e-40 t=26306
qian 	前	c=10 d=0.00037265 t=26306
qian 	錢	c=1 d=1.03647e-39 t=26306
qian ban duan 	前半段	c=1 d=3.1843e-38 t=26306
qian chu 	潛出	c=1 d=7.03826e-16 t=26306
qian dao 	前導	c=3 d=1.80522e-08 t=26306
qian dao pian 	前導篇	c=1 d=1.57746e-39 t=26306
qian fang 	前方	c=1 d=2.36027e-15 t=26306
qian hou 	前後	c=1 d=5.69134e-18 t=26306
qian hou tai 	前後臺	c=2 d=0.00241755 t=26306
qian hou tai zuo ye kong zhi 	前後臺作業控制	c=1 d=9.6259e-23 t=26306
qian ji 	前幾	c=0 d=3.95642e-05 t=26306
qian ji hang 	前幾行	c=1 d=0.000397625 t=26306
qian ji tian 	前幾天	c=1 d=1.58871e-05 t=26306
qian jing 	前景	c=1 d=4.96923e-09 t=26306
qian li 	潛力	c=1 d=4.6797e-39 t=26306
qian liang 	前兩	c=0 d=2.42291e-30 t=26306
qian liang bu an zhuang 	前兩不安裝	c=1 d=2.43505e-29 t=26306
qian liang ge 	前兩個	c=1 d=2.3501e-23 t=26306
qian liang tian 	前兩天	c=1 d=2.41953e-42 t=26306
qian mian 	前面	c=10 d=0.000132678 t=26306
qian mian de 	前面的	c=1 d=1.08739e-15 t=26306
qian mian jiang de 	前面講的	c=1 d=0.00133343 t=26306
qian ming 	簽名	c=2 d=5.44163e-40 t=26306
qian qi 	前期	c=7 d=5.57293e-24 t=26306
qian que 	欠缺	c=1 d=3.47637e-41 t=26306
qian ru shi 	嵌入式	c=4 d=0.99005 t=26306
qian tai 	前臺	c=7 d=8.31491e-20 t=26306
qian tai hou tai zuo ye kong zhi 	前臺後臺作業控制	c=1 d=5.1011e-23 t=26306
qian tai jin cheng 	前臺進程	c=1 d=9.5039e-20 t=26306
qian tai jin cheng la 	前臺進程啦	c=1 d=2.5075e-21 t=26306
qian tai shu chu 	前臺輸出	c=1 d=1.25481e-21 t=26306
qian tai zhong duan 	前臺終端	c=1 d=1.68083e-21 t=26306
qian tao 	嵌套	c=1 d=4.01039e-33 t=26306
qian tao han shu 	嵌套函數	c=1 d=6.57249e-34 t=26306
qian tao lie 	嵌套列	c=1 d=3.44775e-32 t=26306
qian xian 	前線	c=0 d=1.24197e-21 t=26306
qian yan 	前沿	c=1 d=0.0219278 t=26306
qian yi ge 	前一個	c=1 d=9.69589e-20 t=26306
qian zhe 	前者	c=9 d=1.35463e-07 t=26306
qian zhi 	前置	c=1 d=1.02229e-24 t=26306
qian zhui 	前綴	c=2 d=6.5794e-46 t=26306
qiang 	強	c=4 d=2.07401e-07 t=26306
qiang 	牆	c=2 d=1.10219e-30 t=26306
qiang da 	強大	c=8 d=0.342557 t=26306
qiang da de 	強大的	c=2 d=2.37049e-07 t=26306
qiang de 	搶的	c=0 d=4.17363e-08 t=26306
qiang diao 	強調	c=1 d=2.9762e-37 t=26306
qiang hua 	強化	c=3 d=4.76972e-39 t=26306
qiang jun 	強軍	c=0 d=5.53537e-44 t=26306
qiang jun si xiang 	強軍思想	c=1 d=5.56312e-43 t=26306
qiang zhi 	強制	c=1 d=3.98087e-47 t=26306
qiang zhi lei xing zhuan huan 	強制類型轉換	c=1 d=1.03538e-56 t=26306
qiao 	喬	c=2 d=7.44484e-22 t=26306
qiao bu si 	喬布斯	c=1 d=2.67718e-56 t=26306
qiao qiao de 	悄悄的	c=0 d=3.65784e-23 t=26306
qiao qiao de yi xiang shi jie 	悄悄的意向世界	c=1 d=3.67617e-22 t=26306
qie 	且	c=10 d=8.01675e-21 t=26306
qie chu lai 	切出來	c=1 d=1.99739e-51 t=26306
qie huan 	切換	c=16 d=2.51852 t=26306
qie huan dao le shang yi ji 	切換到了上一級	c=1 d=3.13316e-24 t=26306
qie huan xian ka 	切換顯卡	c=1 d=5.49448e-44 t=26306
qie ji 	切忌	c=1 d=4.70411e-11 t=26306
qie pian 	切片	c=10 d=2.48213e-19 t=26306
qie shi 	切實	c=1 d=1.79219e-11 t=26306
qie ting 	竊聽	c=4 d=0.631385 t=26306
qin 	親	c=2 d=3.14565e-12 t=26306
qin shi 	寢室	c=1 d=5.40917e-07 t=26306
qing 	清	c=1 d=6.98746e-19 t=26306
qing 	請	c=3 d=0.0934807 t=26306
qing an 	請按	c=1 d=1.04945e-09 t=26306
qing bei 	清北	c=1 d=9.29482e-23 t=26306
qing chu 	清初	c=1 d=1.72749e-49 t=26306
qing chu 	清楚	c=4 d=0.408608 t=26306
qing chu 	清除	c=2 d=0.414783 t=26306
qing dan 	清單	c=5 d=3.65733e-43 t=26306
qing dan na 	清單那	c=1 d=8.74729e-44 t=26306
qing gan 	情感	c=1 d=4.82222e-38 t=26306
qing hua 	清華	c=26 d=0.371577 t=26306
qing hua shen zhen 	清華深圳	c=3 d=1.37259e-20 t=26306
qing hua sui he 	清華隨和	c=1 d=5.27186e-28 t=26306
qing hui 	清輝	c=0 d=3.39065e-13 t=26306
qing hui he xiao qu 	清輝和校區	c=1 d=3.40764e-12 t=26306
qing kong 	清空	c=1 d=0.0162026 t=26306
qing kong wen jian 	清空文件	c=1 d=0.162838 t=26306
qing kong zi dian 	清空字典	c=1 d=4.37908e-51 t=26306
qing kuang 	情況	c=11 d=0.0831104 t=26306
qing kuang xia 	情況下	c=6 d=0.58087 t=26306
qing kuang xia ai 	情況下愛	c=1 d=3.59102e-11 t=26306
qing li 	清理	c=1 d=7.85641e-46 t=26306
qing li la ji 	清理垃圾	c=1 d=7.89579e-45 t=26306
qing liang dian zhen 	清涼店鎮	c=1 d=1.12126e-23 t=26306
qing liang ji 	輕量級	c=1 d=2.54402e-44 t=26306
qing ni 	請你	c=0 d=6.77611e-41 t=26306
qing nian 	青年	c=0 d=1.40978e-12 t=26306
qing nian ma ke si 	青年馬克思	c=2 d=3.63892e-11 t=26306
qing qiu 	請求	c=12 d=0.00148247 t=26306
qing qiu fang shi 	請求方式	c=1 d=9.69919e-24 t=26306
qing se 	情色	c=2 d=7.98913e-55 t=26306
qing shu ru 	請輸入	c=6 d=3.09846e-12 t=26306
qing shui 	清水	c=1 d=5.32484e-28 t=26306
qing shui he 	清水河	c=1 d=3.65473e-12 t=26306
qing sui bian 	請隨便	c=1 d=5.08361e-12 t=26306
qing xi 	清晰	c=2 d=0.357007 t=26306
qing xi 	清洗	c=1 d=0.358796 t=26306
qing xiang 	傾向	c=1 d=5.55555e-27 t=26306
qing xiang yu 	傾向於	c=0 d=4.10573e-29 t=26306
qing xiang yu jiu ye 	傾向於就業	c=1 d=4.12631e-28 t=26306
qing xu 	情緒	c=4 d=2.10695e-11 t=26306
qing xu guan li 	情緒管理	c=1 d=2.10823e-10 t=26306
qiu 	求	c=3 d=8.60718e-08 t=26306
qiu 	球	c=0 d=4.31315e-50 t=26306
qiu chu 	求出	c=1 d=1.79891e-55 t=26306
qiu gai quan ju bian liang 	球改全局變量	c=1 d=4.33477e-49 t=26306
qiu jie 	求解	c=1 d=6.94411e-34 t=26306
qiu zhu 	求助	c=1 d=4.76272e-39 t=26306
qu 	區	c=2 d=8.5802e-23 t=26306
qu 	去	c=23 d=2.10141e-06 t=26306
qu 	取	c=17 d=0.000365242 t=26306
qu 	曲	c=2 d=1.62967e-31 t=26306
qu a 	去啊	c=0 d=3.53011e-46 t=26306
qu bi 	曲臂	c=1 d=8.66025e-44 t=26306
qu bie 	區別	c=19 d=0.625724 t=26306
qu bie bu da 	區別不大	c=1 d=1.9132e-15 t=26306
qu bu liao 	去不了	c=1 d=2.31913e-14 t=26306
qu chong 	去重	c=9 d=4.73831e-08 t=26306
qu chu 	去除	c=16 d=0.0216013 t=26306
qu chu 	取出	c=2 d=2.44617e-48 t=26306
qu chu kong ge 	去除空格	c=1 d=1.91685e-08 t=26306
qu chu le 	去除了	c=1 d=3.42356e-08 t=26306
qu dao 	渠道	c=0 d=1.50518e-47 t=26306
qu diao 	去掉	c=4 d=0.000148489 t=26306
qu diao le 	去掉了	c=1 d=2.83645e-30 t=26306
qu dong 	驅動	c=1 d=7.91218e-40 t=26306
qu dong li 	驅動力	c=1 d=7.37727e-40 t=26306
qu fan 	取反	c=3 d=5.9339e-53 t=26306
qu fan yun suan fu 	去反運算符	c=1 d=1.9484e-53 t=26306
qu fei 	取非	c=1 d=1.97785e-53 t=26306
qu fen 	區分	c=10 d=0.0289475 t=26306
qu guo wai 	去國外	c=1 d=2.81262e-19 t=26306
qu jue yu 	取決於	c=1 d=3.49807e-26 t=26306
qu ka 	取卡	c=1 d=3.50344e-44 t=26306
qu kan kan 	去看看	c=1 d=9.62426e-21 t=26306
qu kuai 	區塊	c=8 d=2.08442e-43 t=26306
qu kuai le 	區塊了	c=1 d=1.94205e-44 t=26306
qu kuai lian 	區塊連	c=1 d=1.39619e-44 t=26306
qu kuai lian 	區塊鏈	c=5 d=1.66525e-23 t=26306
qu kuai lian an quan 	區塊連安全	c=1 d=3.86256e-45 t=26306
qu le 	去了	c=1 d=1.05741e-39 t=26306
qu lv 	曲率	c=0 d=1.02017e-30 t=26306
qu nuan 	取暖	c=1 d=4.12855e-05 t=26306
qu suo yin 	取索引	c=1 d=8.66615e-52 t=26306
qu xiang 	去向	c=1 d=2.23939e-15 t=26306
qu xiao 	取消	c=2 d=0.398519 t=26306
qu yu 	區域	c=3 d=5.15622e-06 t=26306
qu zhe 	曲折	c=0 d=9.38664e-22 t=26306
qu zhe de 	曲折的	c=1 d=9.43369e-21 t=26306
qu zhi 	取值	c=2 d=3.80808e-51 t=26306
qu zhu 	驅逐	c=1 d=1.9906e-11 t=26306
qu zi 	取自	c=1 d=5.47191e-25 t=26306
qu zi 	曲子	c=1 d=5.40715e-32 t=26306
quan 	全	c=2 d=1.61601e-05 t=26306
quan bu 	全部	c=4 d=0.308819 t=26306
quan bu de wen ben 	全部的文本	c=1 d=0.67368 t=26306
quan bu hui 	全部會	c=0 d=8.7446e-12 t=26306
quan cheng 	全程	c=2 d=3.48489e-11 t=26306
quan cheng 	全稱	c=1 d=2.69344e-39 t=26306
quan guo 	全國	c=3 d=1.26422e-24 t=26306
quan guo juan 	全國卷	c=1 d=1.27056e-23 t=26306
quan ju 	全局	c=8 d=1.09595e-19 t=26306
quan ju a bian liang 	全局阿變量	c=1 d=1.63928e-50 t=26306
quan ju bian liang 	全局變量	c=12 d=5.29989e-33 t=26306
quan ju bian liang ming 	全局變量名	c=1 d=4.37834e-49 t=26306
quan ju cai dan 	全局菜單	c=1 d=9.82035e-23 t=26306
quan ju han shu 	全局函數	c=1 d=1.10134e-18 t=26306
quan ju zhuang tai 	全局狀態	c=3 d=1.11935e-33 t=26306
quan lian jie 	全連接	c=1 d=5.82947e-05 t=26306
quan lu jing 	全路徑	c=1 d=1.53246e-22 t=26306
quan ma 	全麻	c=0 d=6.24643e-54 t=26306
quan ming 	全名	c=2 d=0.960789 t=26306
quan ming tai 	全名太	c=1 d=4.37089e-29 t=26306
quan ping 	全屏	c=1 d=2.76312e-16 t=26306
quan shuang gong 	全雙工	c=1 d=0.000104117 t=26306
quan ti 	全體	c=1 d=2.25826e-54 t=26306
quan tui 	勸退	c=1 d=2.41328e-41 t=26306
quan wen 	全文	c=0 d=1.10626e-42 t=26306
quan wen yi hou 	全文以後	c=1 d=1.11181e-41 t=26306
quan xian 	權限	c=31 d=0.307764 t=26306
quan xian guan li 	權限管理	c=1 d=3.94272e-22 t=26306
quan xian kong zhi 	權限控制	c=2 d=3.56966e-40 t=26306
quan zhong 	權重	c=1 d=9.81033e-11 t=26306
quan zhu 	圈住	c=1 d=1.75814e-50 t=26306
que 	卻	c=1 d=1.41709e-14 t=26306
que 	雀	c=1 d=1.58343e-54 t=26306
que bao 	確保	c=2 d=1.6983e-26 t=26306
que di si ni 	卻迪斯尼	c=1 d=3.35509e-35 t=26306
que dian 	缺點	c=4 d=6.798e-35 t=26306
que ding 	確定	c=9 d=0.362402 t=26306
que ding xia ling ying 	確定夏令營	c=1 d=2.04941e-30 t=26306
que ding yi xia 	確定一下	c=1 d=2.30153e-42 t=26306
que li 	確立	c=1 d=4.12069e-12 t=26306
que ren 	確認	c=2 d=0.00556151 t=26306
que shi 	卻是	c=2 d=0.537944 t=26306
que shi 	確實	c=6 d=2.87638e-18 t=26306
que teng xun 	卻騰訊	c=1 d=1.42419e-13 t=26306
qun 	羣	c=2 d=1.01736e-26 t=26306
qun fa 	羣發	c=0 d=1.51984e-14 t=26306
qun fa de hua 	羣發的話	c=1 d=1.52746e-13 t=26306
qun li 	羣裏	c=3 d=1.51618e-14 t=26306
qun wen jian 	羣文件	c=2 d=1.80927e-05 t=26306
qun zhong 	羣衆	c=1 d=6.24112e-43 t=26306
ran 	然	c=0 d=4.42234e-50 t=26306
ran er 	然而	c=5 d=4.18357e-06 t=26306
ran hou 	然後	c=77 d=0.905619 t=26306
ran hou cai neng xiu gai 	然後才能修改	c=1 d=4.44451e-49 t=26306
ran hou fa xian 	然後發現	c=1 d=0.790571 t=26306
ran hou shi yong 	然後使用	c=1 d=4.92482e-21 t=26306
ran hou shu ru ming ling 	然後輸入命令	c=1 d=1.75032e-27 t=26306
ran mao 	髯毛	c=1 d=3.89607e-29 t=26306
rang 	讓	c=3 d=5.12144e-12 t=26306
rang da jia 	讓大家	c=1 d=1.52741e-42 t=26306
rang jing ling zu 	讓精靈組	c=1 d=7.36974e-28 t=26306
rang lao shi 	讓老師	c=2 d=1.31791e-10 t=26306
rang ni 	讓你	c=0 d=1.04276e-23 t=26306
rang ran 	讓然	c=1 d=0.474734 t=26306
rang ren 	讓人	c=1 d=1.44897e-10 t=26306
rang ta 	讓他	c=2 d=1.18914e-38 t=26306
rang wo 	讓我	c=1 d=6.8161e-21 t=26306
rang wo men 	讓我們	c=1 d=1.19922e-49 t=26306
rao 	繞	c=0 d=1.94675e-44 t=26306
rao guo 	繞過	c=2 d=6.77529e-24 t=26306
re dian 	熱點	c=1 d=8.02493e-30 t=26306
re po 	热破	c=1 d=1.82138e-54 t=26306
re tu 	熱土	c=0 d=1.33566e-53 t=26306
re tu run nian 	熱土閏年	c=1 d=1.34235e-52 t=26306
ren 	人	c=10 d=2.71311e-08 t=26306
ren bu cuo 	人不錯	c=1 d=2.59814e-27 t=26306
ren cai 	人才	c=1 d=0.0146253 t=26306
ren da 	人大	c=2 d=7.61927e-08 t=26306
ren dui yu 	人對於	c=1 d=7.05145e-38 t=26306
ren gong 	人工	c=1 d=1.28665e-24 t=26306
ren gong zhi neng 	人工智能	c=2 d=2.89631e-11 t=26306
ren gong zhi neng an quan 	人工智能安全	c=1 d=5.40347e-24 t=26306
ren he 	任何	c=0 d=0.0603506 t=26306
ren he di fang 	任何地方	c=1 d=2.75787e-23 t=26306
ren he jie dian 	任何節點	c=1 d=0.606531 t=26306
ren he shi hou 	任何時候	c=0 d=8.13928e-21 t=26306
ren he shi qing 	任何事情	c=1 d=3.46327e-26 t=26306
ren ke 	認可	c=1 d=1.7658e-13 t=26306
ren lei 	人類	c=1 d=6.00355e-57 t=26306
ren men 	人們	c=4 d=2.20783e-16 t=26306
ren min 	人民	c=1 d=5.30369e-40 t=26306
ren ming hao 	人名號	c=1 d=3.75555e-38 t=26306
ren pin 	人品	c=1 d=3.77437e-38 t=26306
ren ran 	荏苒	c=1 d=6.11773e-14 t=26306
ren ren 	人人	c=2 d=2.8345e-14 t=26306
ren shang ren 	人上人	c=1 d=9.64261e-14 t=26306
ren sheng 	人生	c=5 d=2.47262e-56 t=26306
ren ti 	人體	c=1 d=6.06388e-57 t=26306
ren wei 	人爲	c=1 d=5.01234e-21 t=26306
ren wei 	認爲	c=1 d=5.91637e-32 t=26306
ren wei shi 	認爲是	c=1 d=2.13668e-50 t=26306
ren wei zhong zhi 	人爲終止	c=1 d=4.45616e-21 t=26306
ren wu 	人物	c=1 d=4.39221e-45 t=26306
ren wu 	任務	c=14 d=1.24841e-18 t=26306
ren wu de shi hou 	任務的時候	c=1 d=2.8272e-21 t=26306
ren wu guan li qi 	人物管理器	c=2 d=1.11241e-18 t=26306
ren wu kong zhi 	任務控制	c=1 d=3.51381e-20 t=26306
ren wu le 	任務了	c=1 d=3.33438e-21 t=26306
ren yi 	任意	c=5 d=1.32188e-16 t=26306
ren yi cun chu 	任意存儲	c=2 d=3.10819e-40 t=26306
ren yi shu xing 	任意屬性	c=1 d=8.58897e-35 t=26306
ren yi yi ge 	任意一個	c=1 d=1.15184e-16 t=26306
ren yi yi ge zi fu 	任意一個字符	c=1 d=1.1178e-16 t=26306
ren zhen 	認真	c=0 d=1.24476e-18 t=26306
ren zheng 	認證	c=3 d=0.000133795 t=26306
ren zheng jiao huan 	認證交換	c=1 d=2.03995e-05 t=26306
reng ran 	仍然	c=3 d=0.0474734 t=26306
reng ran shi 	仍然是	c=0 d=7.44001e-23 t=26306
reng ran shi zai 	仍然是在	c=1 d=7.4773e-22 t=26306
reng ran wu fa gai bian 	仍然無法改變	c=1 d=1.37138e-39 t=26306
reng ran xu yao 	仍然需要	c=1 d=0.477114 t=26306
ri 	日	c=1 d=6.11253e-05 t=26306
ri chang 	日常	c=1 d=2.4796e-08 t=26306
ri chang shi yong shi 	日常使用時	c=1 d=4.19737e-23 t=26306
ri chang xu qiu 	日常需求	c=1 d=2.49203e-07 t=26306
ri ji yue lei 	日積月累	c=1 d=1.79646e-39 t=26306
ri li 	日曆	c=2 d=3.84538e-22 t=26306
ri qi 	日期	c=1 d=3.62329e-28 t=26306
ri zhi 	日誌	c=3 d=6.9972e-06 t=26306
ri zhi chu li cheng xu 	日誌處理程序	c=1 d=1.92941e-26 t=26306
ri zhi wen jian 	日志文件	c=1 d=0.000218323 t=26306
rong 	榮	c=0 d=1.56475e-33 t=26306
rong guo 	榮過	c=1 d=2.15339e-24 t=26306
rong na 	容納	c=2 d=1.45981e-18 t=26306
rong qi 	容器	c=2 d=4.5939e-09 t=26306
rong qi zhong 	容器中	c=1 d=3.18441e-09 t=26306
rong yao 	榮耀	c=1 d=0.843665 t=26306
rong yi 	容易	c=6 d=9.43736e-10 t=26306
rong yi yu dao 	容易遇到	c=1 d=4.91043e-16 t=26306
rong yi zou 	容易鄒	c=1 d=3.63588e-10 t=26306
rong yu 	冗餘	c=3 d=2.60937e-31 t=26306
ru 	入	c=4 d=1.18345e-11 t=26306
ru 	如	c=24 d=0.305459 t=26306
ru bu man zu 	如不滿足	c=1 d=7.1568e-36 t=26306
ru chong 	蠕蟲	c=1 d=0.00697795 t=26306
ru eh 	如誒	c=3 d=0.474734 t=26306
ru guo 	如果	c=108 d=3.08284 t=26306
ru guo bu 	如果不	c=0 d=4.20465e-15 t=26306
ru guo bu zhi ding 	如果不指定	c=1 d=4.22573e-14 t=26306
ru guo ding yi le 	如果定義了	c=1 d=0.516851 t=26306
ru guo gan 	如果幹	c=1 d=3.38524e-52 t=26306
ru guo ke yi de hua 	如果可以的話	c=1 d=3.46622e-36 t=26306
ru guo mei you te shu shuo ming 	如果沒有特殊說明	c=1 d=3.54841e-47 t=26306
ru guo ni xiang 	如果你想	c=1 d=1.03756e-22 t=26306
ru guo shi yong 	如果使用	c=1 d=4.66206e-23 t=26306
ru guo wei 	如果爲	c=1 d=6.4914e-35 t=26306
ru guo yao qiu 	如果要求	c=1 d=4.31315e-49 t=26306
ru he 	如何	c=42 d=1.94277 t=26306
ru he chuang zao xin de jing yan 	如何創造新的經驗	c=1 d=4.23509e-40 t=26306
ru he kan dai 	如何看待	c=1 d=4.78171e-27 t=26306
ru he pan duan 	如何判斷	c=1 d=1.39524e-36 t=26306
ru he shi bie 	如何識別	c=1 d=2.91777e-39 t=26306
ru he shi yong 	如何使用	c=2 d=1.8967e-16 t=26306
ru he xuan dao shi 	如何選導師	c=1 d=3.48418e-38 t=26306
ru he zhun bei 	如何準備	c=1 d=9.35285e-08 t=26306
ru hou 	如後	c=1 d=4.89359e-05 t=26306
ru kou 	入口	c=3 d=4.91812e-05 t=26306
ru kou dian 	入口點	c=4 d=3.8938e-32 t=26306
ru kou han shu 	入口函數	c=1 d=1.06989e-30 t=26306
ru men 	入門	c=3 d=0.00200924 t=26306
ru men jie duan 	入門階段	c=1 d=2.84031e-46 t=26306
ru na jian suo 	如那件所	c=1 d=4.51336e-24 t=26306
ru na lian jie 	如那鏈接	c=1 d=7.73022e-31 t=26306
ru qin 	入侵	c=1 d=0.00193551 t=26306
ru qin jian ce 	入侵檢測	c=1 d=0.00172074 t=26306
